createdAt,updatedAt,patientID,patientName,patientBirthDate,patientNIK,patientPhoneNumber,patientAddress,patientEmail,isAlive,qualityScore,nameQuality
2023-12-04 16:18:02.428581,2023-12-04 16:18:02.428581,b07ac555-2154-4fef-afa3-26b0d49d246f,Eka,2006-03-12,7434075211804264,62824836069,"Gg. Jl. Astana Anyar No. 728, RT 06/RW 07, Ville, Jakarta Utara 49054",eka244@outlook.com,True,100,OneWord
2020-07-18 20:53:17.500264,2020-07-18 20:53:17.500264,4cf72b3a-097f-4e42-97b1-bc80980e5471,Bayu Handoko,1936-07-26,6150942407829796,62856274278,"Komplek Jalan K.H. Wahid Hasyim No. 644, RT 20/RW 06, Ville, Palembang 18657",bayuhandoko82@outlook.com,True,100,Valid
2023-05-17 14:26:32.351783,2023-05-17 14:26:32.351783,e68b2815-3c97-437c-9eba-2eea226691ec,Dewi Susanti,2008-10-03,7221572807850635,62871563999,"Komplek Gang Sukabumi No. 608, RT 07/RW 01, Ville, Pekanbaru 25151",dewisusanti790@gmail.com,True,100,Valid
2022-06-24 02:45:19.794094,2024-09-29 07:55:56.626031,da9281d2-ea6c-4f30-8265-ced916263605,MIRA KUSUMA,2024-02-17,6483201907913350,62888385806,"Gang Jl. Suryakencana No. 511, RT 07/RW 09, Ville, Tangerang 21057",mirakusuma302@gmail.co.id,True,100,Valid
2022-07-12 06:54:57.252062,2025-01-18 21:11:57.587865,3da9d331-f6e5-4731-b321-763c2195e587,Umi,2002-07-14,7529531102409892,62869564127,"Perum Jalan Raya Setiabudhi No. 474, RT 02/RW 07, Ville, Makassar 52226",umi247@yahoo.com,True,100,OneWord
2024-10-03 10:52:18.884754,2025-02-17 12:51:16.668495,aabe878b-29e0-4f32-a025-0f2bd9581dfc,Maya Lestari,2019-10-25,3199761909703793,62880858821,"Perum Jalan Gardujati No. 167, RT 07/RW 06, Ville, Bogor 85990",mayalestari963@outlook.com,True,100,Valid
2023-12-24 21:49:14.391080,2024-12-16 06:48:24.836639,c611953f-e233-46ab-ac3f-02830d611a9f,Kiki Wardani,1959-12-05,7254066807927322,62838518923,"Gang Jl. Kiaracondong No. 818, RT 02/RW 06, Ville, Malang 65817",kikiwardani875@outlook.com,True,100,Valid
2023-08-20 22:50:31.388146,2023-08-20 22:50:31.388146,ac3a8a9c-4be6-4474-a6e4-21a24c54a478,Ayu Handoko,1945-09-30,6307462610965669,62825110826,"Gang Gang Kutai No. 79, RT 08/RW 02, Ville, Jakarta Utara 99864",ayuhandoko353@outlook.com,True,100,Valid
2024-07-21 11:37:13.015248,2024-07-21 11:37:13.015248,a6bc5afe-00ac-4143-82ff-6a882ed019cb,Eka,,,62882326112,"Jalan Gang Kutisari Selatan No. 967, RT 05/RW 01, Ville, Bekasi 89588",eka39@gmail.co.id,True,60,OneWord
2022-07-21 01:55:32.943030,2022-07-21 01:55:32.943030,688e4600-d9d8-41a4-8a6b-a909b52dc28a,Sinta Handoko,1998-09-23,,62899810745,"Jalan Jl. Sukajadi No. 736, RT 09/RW 05, Ville, Banjarmasin 18323",sintahandoko848@outlook.com,True,75,Valid
2023-12-30 18:20:27.506215,2024-11-22 20:51:41.789611,1e866c4f-713f-47ef-b376-51a174723d2f,Aldi Rahayu,1983-08-04,3349246209869787,62835569660,"Komplek Jalan Pelajar Pejuang No. 206, RT 14/RW 06, Ville, Palembang 58006",aldirahayu893@yahoo.co.id,True,100,Valid
2021-08-28 06:18:27.133815,2022-08-09 04:41:06.339160,16a98d77-29ac-4a61-b6cf-e6daefe6207b,Aldi,1953-10-07,6392674206683648,62825160290,"Perum Gg. Cikutra Barat No. 161, RT 16/RW 02, Ville, Samarinda 23147",aldisari93@yahoo.co.id,True,100,OneWord
2020-05-24 17:52:33.026980,2022-06-11 01:07:02.461285,0296c736-3cfb-4081-aef2-da669215532a,Sari,1940-05-24,7407920905151579,62837179685,"Gang Gg. Abdul Muis No. 506, RT 04/RW 03, Ville, Semarang 68400",sari142@yahoo.co.id,False,100,OneWord
2021-03-06 00:22:27.159065,2025-04-29 16:26:03.545620,d537d967-9ce5-49c4-b548-e4471d8b4dac,Eka Indrawati,1956-10-18,6269831504235296,62894528021,"Perum Gg. Suryakencana No. 148, RT 10/RW 03, Ville, Yogyakarta 81360",ekaindrawati619@gmail.co.id,True,100,Valid
2020-12-27 07:57:08.895152,2023-11-12 21:45:05.750225,85f01033-22bd-4dd1-b768-69c8e091e09b,Oscar Citra,1990-05-15,9148441708174422,62875548940,"Perum Jalan PHH. Mustofa No. 420, RT 12/RW 02, Ville, Yogyakarta 41314",oscar479@yahoo.co.id,True,100,Valid
2023-08-15 05:00:57.632854,2025-05-16 15:21:05.255770,61129058-4e15-4ce2-97ba-fffcb40b355e,Reza Wijaya,,1655092103732382,62823908183,"Komplek Jalan Sentot Alibasa No. 635, RT 19/RW 03, Ville, Pekanbaru 56589",rezawijaya230@yahoo.com,True,85,Valid
2024-07-01 11:42:23.780345,2024-08-23 20:45:31.895426,122daebf-249a-4c63-9116-675f17a4311b,Yuni,1954-10-19,7343356804668843,62834666479,"Jalan Jalan Abdul Muis No. 242, RT 20/RW 03, Ville, Palembang 94928",yunifitriani706@gmail.com,False,100,OneWord
2021-09-14 05:08:46.836946,2021-09-14 05:08:46.836946,bb74c964-6075-4ada-a690-bab9d7f84c2a,Kiki,1979-03-18,,62824391519,"Jl. Jalan Rungkut Industri No. 580, RT 18/RW 03, Ville, Pekanbaru 87326",kiki624@gmail.co.id,False,75,OneWord
2023-11-10 20:40:50.174671,2024-05-21 09:31:22.461314,e5b04fae-a2a8-4424-b22f-1fe5abde5856,Fitri Kusuma,2020-07-27,2195332901017275,62855595586,"Jl. Gg. Kendalsari No. 638, RT 13/RW 01, Ville, Bandung 40474",fitrikusuma519@outlook.com,True,100,Valid
2020-05-18 21:53:47.167275,2021-09-19 10:11:51.196955,f10b76a7-f882-4434-a67b-c288a57ab49d,Nanda,,7487546509759257,62895692561,"Gang Jalan S. Parman No. 155, RT 15/RW 05, Ville, Jakarta Timur 66081",,True,80,OneWord
2021-08-07 11:20:17.375112,2021-08-07 11:20:17.375112,c23dc198-a962-452f-8c90-3608ae3498ce,Tari Suryanto,1993-08-13,9419381307606148,62899117354,"Gg. Gg. Dipenogoro No. 794, RT 18/RW 04, Ville, Jakarta Selatan 46547",tarisuryanto418@yahoo.com,True,100,Valid
2024-02-26 15:34:28.080707,2025-03-29 01:26:15.061013,19048407-b54d-4d49-b1b6-2b0b9a07ab38,Maya Wijaya,1972-11-10,3657501404220755,62898254929,"Komplek Gang K.H. Wahid Hasyim No. 453, RT 12/RW 02, Ville, Banjarmasin 96189",mayawijaya332@outlook.com,True,100,Valid
2022-05-29 03:42:25.772687,2024-12-29 14:00:53.489946,90d2976b-18a8-4baa-8ccb-dd42ceb27f2a,Maya Setiawan,2003-12-19,6363960408091308,62856660513,"Komplek Jl. Erlangga No. 153, RT 17/RW 05, Ville, Batam 11157",mayasetiawan729@yahoo.co.id,True,100,Valid
2022-03-29 08:27:01.567748,2022-06-23 06:41:52.068096,38e6792d-4fe6-4945-a36b-9503134c7c2f,Irfan Kusuma,1966-11-27,1433662410553882,62804308906,"Gg. Jl. Pasteur No. 18, RT 11/RW 09, Ville, Surabaya 14445",irfankusuma928@yahoo.com,True,100,Valid
2023-04-13 16:42:57.059231,2025-04-11 19:09:56.558693,5b0f2f8f-9a5b-4408-b2b8-6e57a1bb9cf4,Irfan,1935-07-31,9466784710791716,62842699440,"Jalan Jalan Kebonjati No. 514, RT 20/RW 02, Ville, Bandung 27738",irfan914@gmail.co.id,True,100,OneWord
2024-10-22 14:41:15.501177,2025-04-25 09:38:49.104836,6aa88593-2403-4965-a4a0-79e31091f807,Mira Pratama,1950-02-24,3372895105069180,62810621432,"Komplek Gang Cikutra Timur No. 97, RT 16/RW 06, Ville, Bandung 81286",mirapratama354@outlook.com,True,100,Valid
2022-06-18 12:39:14.609741,2025-04-06 11:09:50.007889,845c7a62-af83-4447-8181-cc31e8470259,Nina Rahayu,1961-06-08,,62861848934,"Komplek Jl. Moch. Toha No. 210, RT 14/RW 04, Ville, Semarang 82287",ninarahayu595@gmail.com,True,75,Valid
2023-08-31 14:32:39.008835,2024-05-07 11:58:00.648077,650026e1-da2b-44fe-9873-736dc2825d00,Mira Anggraini,1938-10-14,1524046309827920,62837469078,"Gg. Gg. Astana Anyar No. 840, RT 05/RW 07, Ville, Tangerang 76028",miraanggraini815@gmail.co.id,True,100,Valid
2020-03-11 13:32:39.968049,2025-02-20 11:07:43.434571,0f92006b-cbff-401b-8d9d-e9337cb2dd34,Rani,1986-04-14,8117282202478212,62898492152,"Gang Jalan Ahmad Dahlan No. 171, RT 12/RW 02, Ville, Bekasi 31075",rani985@gmail.com,True,100,OneWord
2022-03-29 00:13:40.524781,2024-10-17 07:30:15.239374,9a5141ac-229f-4b38-a9d2-4d3610582d9e,Vina Sari,,,62854687604,"Jl. Gg. Kutisari Selatan No. 140, RT 06/RW 03, Ville, Bogor 57788",vinasari611@outlook.com,True,60,Valid
2020-10-03 13:45:32.796883,2020-10-03 13:45:32.796883,dce5aa24-9d90-4386-916c-dd7a4cce5733,Mira Kurniawan,2004-04-25,,62839566926,"Komplek Gang Stasiun Wonokromo No. 661, RT 01/RW 01, Ville, Banjarmasin 87465",mirakurniawan523@yahoo.com,True,75,Valid
2024-01-12 09:58:44.133008,2025-01-05 20:07:00.396767,0c7e2d5a-886d-41e3-b7da-93b3ffe30f93,Eka,1979-03-28,,62821828094,"Jl. Jalan Ahmad Yani No. 267, RT 08/RW 07, Ville, Padang 82662",eka6@outlook.com,True,75,OneWord
2021-07-10 19:31:04.023847,2021-07-10 19:31:04.023847,bbc5abc5-02dc-4ed3-9237-4c06bc3d6bf0,Tono Nugroho,,3382694612795375,62897881810,"Gg. Gg. Rajiman No. 164, RT 06/RW 06, Ville, Samarinda 57218",tononugroho433@gmail.co.id,True,85,Valid
2022-12-05 10:24:35.174157,2023-02-08 09:08:23.240707,42e59c24-5787-487e-a593-4185c073b582,Tono,1941-07-14,9175510212120332,62882104772,"Jalan Gang Dipenogoro No. 475, RT 08/RW 02, Ville, Jakarta Timur 12121",tono763@gmail.com,True,100,OneWord
2023-08-15 03:47:22.467483,2023-08-15 03:47:22.467483,de5e1454-8cee-494a-bf05-9685a8d2c33c,Sari Wardani,1983-12-26,1218361105910050,62823400892,"Jl. Jl. Indragiri No. 426, RT 06/RW 05, Ville, Bandung 43658",sariwardani424@gmail.co.id,True,100,Valid
2020-03-17 06:35:07.098889,2023-10-14 23:41:57.263833,b033b01a-5e8d-4172-8769-1aca89272343,Reza,1967-05-22,3655414110903291,62811556524,"Perum Jl. Laswi No. 734, RT 06/RW 03, Ville, Bogor 29629",reza944@yahoo.co.id,True,100,OneWord
2020-09-24 16:09:43.905078,2025-03-26 08:58:31.706486,de815ab7-9f5e-4c78-bf4f-f8ee10f4ea94,Maya,1977-10-18,1485611906494105,62825785878,"Gg. Gang Dr. Djunjunan No. 109, RT 01/RW 04, Ville, Yogyakarta 30103",maya348@yahoo.co.id,True,100,OneWord
2020-09-17 07:14:17.356206,2020-09-17 07:14:17.356206,e169c365-d259-48d9-a2d6-c5f70b47eec9,Sinta Fitriani,2002-11-07,1891145710214490,62845140591,"Komplek Jl. Antapani Lama No. 482, RT 20/RW 06, Ville, Padang 35766",sintafitriani888@gmail.co.id,True,100,Valid
2021-09-13 02:20:48.583996,2023-05-28 18:45:00.362321,e9b8d134-d993-4df8-9243-fc5f7798fe0f,Galih Purnomo,1999-12-31,3473894207795723,62864842126,"Jalan Gang Suryakencana No. 460, RT 01/RW 01, Ville, Depok 49865",galihpurnomo79@gmail.co.id,True,100,Valid
2022-06-29 02:34:46.097647,2024-05-21 19:15:31.858436,29906738-4b16-4325-a03c-0a9d43cd99d6,Irfan Pratama,1944-11-15,,62837281685,"Gang Jalan Rungkut Industri No. 549, RT 15/RW 04, Ville, Depok 81182",,True,70,Valid
2024-10-24 13:12:04.028177,2024-10-24 13:12:04.028177,c58dfa44-6aff-47af-bff4-f035f148da76,Yuni Wijaya,1970-05-20,3321176905825551,62891657976,"Jalan Gg. Pasir Koja No. 766, RT 16/RW 05, Ville, Banjarmasin 48467",yuniwijaya644@outlook.com,True,100,Valid
2021-03-12 02:47:32.822208,2022-11-07 03:28:07.168769,fab52123-0b8c-49b7-9c88-1bc9b4ab49cf,Rani Fitriani,1992-11-16,7429811401539425,62807823454,"Gg. Gang Pasirkoja No. 386, RT 01/RW 09, Ville, Jakarta Selatan 65955",ranifitriani583@yahoo.com,True,100,Valid
2023-01-07 15:46:23.523636,2024-12-06 01:00:08.607021,7f46cfe8-6dad-4e13-97b8-03962d9d34c7,Putra Kusuma,1960-01-13,9172842312928116,62825068738,"Gg. Gg. BKR No. 483, RT 11/RW 04, Ville, Makassar 60680",putrakusuma536@gmail.com,True,100,Valid
2021-06-16 03:20:52.297309,2021-06-16 03:20:52.297309,c97e73d8-18f1-411c-b62b-4cb5d0f9d478,Maya,1945-09-22,1603876307886010,62832529408,"Perum Gang Kutai No. 544, RT 20/RW 07, Ville, Jakarta Pusat 81107",maya130@gmail.co.id,True,100,OneWord
2021-07-10 03:01:58.547614,2024-11-13 02:49:32.517498,7ff149f6-acfe-4042-8b06-4f238791de42,Hadi Wijaya,1949-10-31,7179334404031824,62822261074,"Jl. Jalan Pasirkoja No. 19, RT 12/RW 09, Ville, Batam 68013",hadiwijaya252@yahoo.com,True,100,Valid
2023-01-04 20:02:14.230117,2023-01-04 20:02:14.230117,b5ddb4e1-27a4-478f-aeb2-4a3121da97ef,Galih,2013-02-01,5224495503916983,62893917858,"Gg. Jalan Ir. H. Djuanda No. 623, RT 07/RW 01, Ville, Tangerang 68000",galihkurniawan931@outlook.com,True,100,OneWord
2020-07-20 08:51:50.595081,2022-04-27 17:01:04.436114,bc9d1347-35dc-4ce9-9a65-3f5728d3d11d,Tono,1979-12-02,3122381010567162,62857296539,"Gang Jalan Raya Setiabudhi No. 127, RT 13/RW 10, Ville, Surabaya 45721",tono954@yahoo.co.id,True,100,OneWord
2022-06-30 04:35:39.569277,2025-03-19 00:39:14.846101,b84a9d6f-d8f9-4788-bc3f-eb0c027109fe,Zaki Fitriani,1967-07-01,3673271612642909,62879435994,"Perum Jalan Laswi No. 957, RT 19/RW 02, Ville, Bogor 78643",zakifitriani463@gmail.com,True,100,Valid
2022-07-12 00:28:21.661492,2024-03-21 11:09:29.796720,a31741a0-4845-4835-adac-d818da7172cb,Joko Kusuma,1968-05-03,9104623112738556,62863081350,"Gg. Jl. Monginsidi No. 594, RT 15/RW 06, Ville, Jakarta Pusat 36391",jokokusuma9@gmail.co.id,True,100,Valid
2022-02-09 11:19:33.275805,2024-01-30 21:24:28.606030,755746fa-2c43-45f2-93f1-8b96eb0ef3d4,Oscar,1991-01-02,1649956302499395,62840497209,"Gg. Jalan Sukabumi No. 569, RT 16/RW 07, Ville, Denpasar 91685",oscar879@yahoo.co.id,True,100,OneWord
2021-02-13 22:49:14.848483,2025-05-29 17:12:10.586155,cfb858a4-a56f-4c31-a24e-e83c09864707,Umi Pratama,2020-07-03,7209336702068203,62887135783,"Gang Jalan KH Amin Jasuta No. 16, RT 11/RW 08, Ville, Denpasar 14967",umipratama46@outlook.com,True,100,Valid
2020-02-09 03:06:51.175937,2024-02-12 04:47:21.638970,86e19369-1333-46e2-89af-abc7753c214c,Sari Sari,1967-06-11,,62878439902,"Komplek Jl. Ciwastra No. 34, RT 19/RW 07, Ville, Jakarta Pusat 98127",,True,70,Valid
2024-06-30 06:37:55.502848,2024-10-29 06:41:11.209766,1d8002d8-8a40-4950-af74-7173b2a44f3c,Putri Wijaya,2014-10-21,3190705003211211,62814116013,"Gg. Jl. Pasir Koja No. 893, RT 11/RW 09, Ville, Tangerang 12411",putriwijaya258@gmail.com,True,100,Valid
2022-01-17 20:44:41.680750,2022-04-13 20:27:24.216901,9375b779-f6f6-4976-93ee-706bb2b5a5e0,Putri Susanti,2013-01-21,1726884208071469,62857436590,"Jl. Gg. Suryakencana No. 912, RT 13/RW 09, Ville, Batam 74146",,True,95,Valid
2022-07-30 05:49:11.933662,2022-07-30 05:49:11.933662,bd7e6636-56e5-41fe-8808-177d65fa95e6,sari,1948-08-12,1794374608415247,62857629842,"Gg. Gg. Asia Afrika No. 708, RT 18/RW 08, Ville, Banjarmasin 74633",sari826@yahoo.co.id,True,100,OneWord
2020-08-17 15:03:06.047779,2021-03-19 22:48:41.250468,74904f92-5292-49e1-aba8-5629cd459636,Deni Sari,,8293145305634599,62876353405,"Gg. Jalan Lembong No. 60, RT 07/RW 05, Ville, Bandar Lampung 57030",denisari227@yahoo.com,True,85,Valid
2020-06-01 05:51:42.024177,2021-07-13 13:11:48.317439,fdcffc8d-a2f4-41c5-9125-7509c558b99d,Galih,1985-10-26,9155144709065944,62863956596,"Gg. Jalan Rawamangun No. 694, RT 05/RW 10, Ville, Malang 56712",galih767@yahoo.co.id,True,100,OneWord
2024-11-03 23:46:09.610843,2025-05-24 21:27:34.912447,059a1205-4b33-4c5c-94f3-d2d99c43f6f7,Kartika,2020-08-18,1280334805155761,62895108980,"Gg. Gang Cikapayang No. 798, RT 11/RW 08, Ville, Makassar 62154",,True,95,OneWord
2020-12-17 11:20:14.431921,2022-11-06 02:19:51.877264,9ed23be2-7396-4278-810f-71f0fb049512,Galih Sari,2022-06-13,3171991307669691,62840237374,"Jl. Gang Lembong No. 517, RT 16/RW 02, Ville, Batam 27593",galihsari817@yahoo.com,True,100,Valid
2023-03-06 02:28:26.314862,2023-03-06 02:28:26.314862,84d350c8-77d0-4e5a-976a-2cf6b20f6d60,Wahyu,,6435244901396119,62868221095,"Jalan Gang Kendalsari No. 563, RT 01/RW 03, Ville, Makassar 80391",,True,80,OneWord
2021-09-16 21:27:05.802441,2025-06-16 15:51:08.160013,c8325858-933e-4166-9090-d011d698630d,Lia,,,62815781255,"Komplek Gg. Kebonjati No. 395, RT 17/RW 08, Ville, Bandung 16858",lia434@yahoo.com,True,60,OneWord
2020-06-19 07:28:43.193344,2024-03-28 08:36:52.102432,60da5ba4-2646-40a1-a7ff-9079437931ad,Umi Lia,1989-02-22,5163534912591288,62888098280,"Gang Gg. Pasirkoja No. 920, RT 05/RW 09, Ville, Padang 14541",umi217@outlook.com,True,100,Valid
2023-03-01 04:14:17.347669,2023-03-22 04:52:31.986742,6a4a2a5f-e85a-4c43-b59f-604c70057298,Reza Nugroho,,,62859844997,"Komplek Jalan Jend. Sudirman No. 678, RT 18/RW 04, Ville, Samarinda 41090",rezanugroho126@gmail.co.id,False,60,Valid
2023-10-07 00:36:19.221553,2025-03-01 10:56:18.218027,1d0c2430-3939-455b-84b4-be4eb34c57f7,Deni Kurniawan,1943-06-14,6398582910049264,62818021554,"Perum Gg. Ir. H. Djuanda No. 669, RT 07/RW 01, Ville, Batam 73024",denikurniawan75@yahoo.com,True,100,Valid
2024-02-23 00:42:58.594700,2024-02-23 00:42:58.594700,09f9bbaa-d446-4ab9-aaa8-220299e585ca,Nanda Dewi,2003-10-02,5271053006174571,62808803967,"Jl. Gg. Rumah Sakit No. 952, RT 17/RW 08, Ville, Malang 49340",nanda71@gmail.com,True,100,Valid
2024-02-12 12:38:23.975270,2024-04-27 01:40:16.924270,a9252457-3e9a-4cc8-a480-b994b59bb706,Ayu,1954-02-16,3370476207681704,62865681840,"Jalan Jalan Bangka Raya No. 556, RT 08/RW 05, Ville, Padang 84484",ayu72@gmail.co.id,True,100,OneWord
2021-01-21 00:13:12.358986,2021-01-21 00:13:12.358986,865e412a-7a9f-4413-ace5-7d567d7bb005,Dewi Wibowo,2002-07-14,6195464102138300,62850627933,"Komplek Jalan K.H. Wahid Hasyim No. 539, RT 18/RW 01, Ville, Malang 47659",,True,95,Valid
2024-07-12 03:55:55.751106,2025-04-20 09:16:40.288023,13055bf9-e7d4-46b8-87b2-d5f5a8c5daa5,Putra Sari,2014-12-31,,62857377187,"Komplek Gg. Dipenogoro No. 671, RT 14/RW 03, Ville, Banjarmasin 91417",putrasari938@yahoo.co.id,True,75,Valid
2024-10-24 03:54:14.028902,2025-04-02 20:53:16.909144,a9b62718-6cd0-4533-a536-85fbe2a6f7a6,Lina Putra,1991-04-28,1282961406191039,62841959086,"Gang Gg. Tebet Barat Dalam No. 697, RT 20/RW 03, Ville, Malang 31722",lina175@yahoo.co.id,False,100,Valid
2020-11-28 07:30:58.074233,2021-04-13 13:10:41.561143,4df4b856-3515-4d0f-bd25-06bb3cf4c5df,Rani,1992-11-16,7429811401539425,62807823454,"Gg. Gang Pasirkoja No. 386, RT 01/RW 09, Ville, Jakarta Selatan 65955",ranifitriani583@yahoo.com,True,100,OneWord
2021-05-22 10:25:17.870064,2022-07-14 01:52:44.529858,267ffbb5-e628-4efb-bc92-0f46293caeda,Joko Wardani,1979-03-05,3163962206457578,62871740557,"Jl. Gg. Gegerkalong Hilir No. 159, RT 15/RW 05, Ville, Bogor 10552",jokowardani795@gmail.com,True,100,Valid
2020-05-16 06:44:03.702731,2023-10-02 10:15:14.262993,dcacd4c2-78d6-448c-8c43-b2c22d14165d,Gita Lestari,1975-05-26,8205041102413032,62897804067,"Gg. Gg. Peta No. 859, RT 19/RW 06, Ville, Malang 90952",gitalestari958@gmail.com,True,100,Valid
2021-05-13 22:56:57.697298,2022-01-20 13:27:05.431036,9407a12a-dc66-4b8d-9309-660c12e6a3b2,Mira,2024-02-17,6483201907913350,62888385806,"Gang Jl. Suryakencana No. 511, RT 07/RW 09, Ville, Tangerang 21057",mirakusuma302@gmail.co.id,True,100,OneWord
2020-12-25 01:15:35.436649,2020-12-25 01:15:35.436649,65dd2e9e-8cb7-485f-ba15-cde4a8be00d6,Oscar Wibowo,,7548541704581047,62890835962,"Gang Jalan BKR No. 980, RT 02/RW 07, Ville, Bogor 15935",,True,80,Valid
2022-01-22 01:43:27.200485,2025-01-23 22:10:54.189149,e5fc9fe3-8dd0-4e90-8573-0bdb00346402,Citra Suryanto,1956-12-01,1669620101154645,62807925285,"Jalan Jl. Yos Sudarso No. 330, RT 14/RW 06, Ville, Jakarta Utara 97713",citrasuryanto752@gmail.com,True,100,Valid
2020-06-17 20:54:07.434734,2022-06-18 22:08:56.044159,ca787b0b-e4be-4f19-94fd-8850285bc66e,Ayu Setiawan,,3456492203871919,62872424154,"Jalan Gang Tubagus Ismail No. 952, RT 02/RW 04, Ville, Batam 66880",ayusetiawan533@gmail.co.id,True,85,Valid
2023-04-25 05:42:16.786998,2024-11-17 21:16:27.637940,80338e1b-1e77-4135-bb77-e0041778d2a6,Kartika Indrawati,1973-06-19,6448884311208800,62863114100,"Gg. Jl. Cihampelas No. 157, RT 08/RW 06, Ville, Samarinda 25911",kartikaindrawati646@yahoo.com,False,100,Valid
2020-09-30 07:30:39.348635,2024-10-29 17:40:10.438307,68570976-b8a0-4916-8f64-95ab788516e0,Yuni Rahayu,1937-04-26,5158082002935239,62834581831,"Jalan Gang Pacuan Kuda No. 386, RT 07/RW 03, Ville, Tangerang 50539",yunirahayu636@gmail.co.id,True,100,Valid
2023-04-10 12:51:14.318933,2023-08-10 15:23:48.240801,b4fd4876-0ccf-42d5-a8df-f31235ecea58,Dewi,1995-04-20,1253522410788341,62818770232,"Perum Jl. Dipatiukur No. 312, RT 03/RW 01, Ville, Tangerang 65965",dewi378@yahoo.co.id,True,100,OneWord
2024-07-15 06:13:34.540972,2025-06-16 10:50:51.928499,4e660222-2512-4c95-a526-8aa48f4d80f0,Yuni Chandra,1962-04-01,3670271009172109,62887631420,"Gang Jl. Suniaraja No. 817, RT 04/RW 05, Ville, Jakarta Barat 16226",yunichandra308@yahoo.com,True,100,Valid
2024-11-01 05:05:42.841880,2025-02-17 13:35:34.035510,cafba9c4-14cf-47f9-bf2c-cec9107796fe,Oscar,1990-05-15,9148441708174422,62875548940,"Perum Jalan PHH. Mustofa No. 420, RT 12/RW 02, Ville, Yogyakarta 41314",oscar479@yahoo.co.id,True,100,OneWord
2020-12-26 00:11:37.024038,2025-06-30 01:48:55.037213,676a944d-e475-487b-82bd-99d8d5a83018,Irfan Wijaya,1985-04-13,3306656508388265,62817859445,"Jl. Jalan Tubagus Ismail No. 133, RT 11/RW 02, Ville, Samarinda 13581",irfanwijaya237@yahoo.com,True,100,Valid
2024-06-13 00:48:56.220997,2025-05-11 21:16:21.404178,930626fd-6352-40a7-b114-9cd3fb5d3180,Ayu Pratama,2022-08-22,1777565409830735,62845801628,"Komplek Gg. Moch. Toha No. 585, RT 12/RW 03, Ville, Jakarta Timur 55260",ayupratama840@outlook.com,True,100,Valid
2021-11-08 19:15:40.517296,2024-09-22 07:36:53.513252,98ab60a0-e773-4d59-a3a1-036b7a2549d6,Oktavia,1939-12-19,,62827044161,"Gg. Gg. Cikutra Timur No. 163, RT 03/RW 05, Ville, Jakarta Selatan 84204",,True,70,OneWord
2021-11-09 10:54:41.617901,2023-12-03 11:18:29.255850,9805f22b-083c-4d2c-a0b6-603a0025062c,Deni Oktaviani,1997-08-15,5116351902185198,62816279766,"Komplek Gg. Cikutra Barat No. 311, RT 06/RW 01, Ville, Jakarta Timur 14343",denioktaviani703@gmail.com,True,100,Valid
2020-11-05 19:18:01.618431,2022-04-29 00:04:31.457432,fdafbc2f-83a6-4181-90ce-f2062a5c425e,Nina Pratama,1983-08-20,,62859456229,"Komplek Jl. Kapten Muslihat No. 579, RT 08/RW 05, Ville, Bandung 67527",ninapratama531@outlook.com,True,75,Valid
2021-07-10 16:25:59.504142,2021-10-04 06:18:25.126518,e38de283-0304-466e-b2e7-acd282d5c9a5,Dewi,1974-05-26,3561975612561529,62823575148,"Jl. Gg. Dipenogoro No. 109, RT 01/RW 01, Ville, Jakarta Utara 39175",dewi668@yahoo.co.id,False,100,OneWord
2024-03-04 10:21:44.019737,2024-06-13 12:27:18.233901,64958cad-85b4-433f-b6f6-bec8d13ee3b0,Hadi Wardani,2009-02-10,,62811128096,"Gang Gang Yos Sudarso No. 340, RT 08/RW 04, Ville, Batam 61059",,True,70,Valid
2024-06-10 08:32:25.953915,2025-01-28 08:13:14.793942,eddbf428-92d0-4c92-a0ab-31e3851f4284,Nanda,1969-12-16,7389562709895825,62872874475,"Jalan Jl. KH Amin Jasuta No. 120, RT 03/RW 10, Ville, Samarinda 15997",nanda47@outlook.com,True,100,OneWord
2022-02-20 11:37:27.291237,2024-03-07 04:28:47.930749,b89867a9-f106-4988-9087-94cce5919b07,Hana Putri,1991-01-09,9492232810532720,62839409776,"Komplek Gg. Dipenogoro No. 335, RT 18/RW 01, Ville, Banjarmasin 37677",hana36@gmail.com,True,100,Valid
2023-09-19 03:58:49.204003,2025-01-29 10:52:18.579492,fb3db96a-37ba-4559-823f-8c4f84538f6b,Sinta,1972-02-19,,62846233197,"Jl. Jalan Pasirkoja No. 969, RT 13/RW 09, Ville, Jakarta Utara 12737",sinta825@gmail.co.id,False,75,OneWord
2020-02-21 18:15:29.931073,2020-02-21 18:15:29.931073,afd5785b-eea5-4626-95ec-c62505731303,Tono Nugroho,2011-09-16,8138511104746835,62889114645,"Komplek Jl. Cikutra Barat No. 24, RT 03/RW 01, Ville, Makassar 19580",tononugroho580@yahoo.com,True,100,Valid
2021-02-01 02:26:12.058297,2023-03-15 18:29:51.303378,3f15da0e-6892-47b7-b11e-f07e12a6b145,Tari Rahayu,1945-07-05,1960320807371507,62843991228,"Gg. Jl. Kutai No. 383, RT 14/RW 06, Ville, Bandar Lampung 59149",,True,95,Valid
